date,rocket_name,launch_site,orbit,payload_mass,satellite_name,outcome
2023-02-02,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5711                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5712                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5713                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5714                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5715                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5717                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5718                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5719                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5720                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5721                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5722                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5725                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5726                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5727                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5728                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5729                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5730                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5732                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5734                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5735                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5736                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5737                ,Failure
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5738                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5739                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5740                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5741                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5742                ,Failure
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5743                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5744                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5745                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5747                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5748                ,Failure
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5749                                      ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5750                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5751                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5752                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5753                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5754                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5755                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5756                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5757                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5758                ,Failure
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5759                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5760                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5761                ,Failure
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5762                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5764                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5766                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5767                ,Success
2023-02-12,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5769                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5770                ,Failure
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5771                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5772                ,Failure
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5774                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5777                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5779                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5781                ,Failure
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5782                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5783                ,Failure
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5784                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5785                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5786                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5787                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5789                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5790                ,Failure
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5792                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5793                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5794                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5795                ,Failure
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5796                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5797                ,Failure
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5798                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5799                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5800                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5801                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5803                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5804                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5806                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5807                ,Failure
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5809                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5810                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5811                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5812                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5813                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5814                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5815                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5816                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5817                ,Failure
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5818                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5819                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5820                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5823                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5825                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5826                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5829,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5833                ,Success
2023-03-03,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5835                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5837,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5848                ,Failure
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5849                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5851                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5852                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5854                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5855                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5856                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5857                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5859                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5861                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5862                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5863                ,Failure
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5864                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5867                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5871                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5874,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5876,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5877,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5878                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5882                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5883                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5884                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5885,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5886,Failure
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5887,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5888,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5889                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5891,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5892                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5893                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5894               ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5895,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5896                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5897                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5898                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5899                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5900                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5901                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5902                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5903                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5904                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5905                ,Failure
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5906                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5907                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5908                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5909                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5910                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5911                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5912                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5913                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5914                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5915                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5916                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5917                ,Failure
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5918                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5919                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5920                ,Failure
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5921                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5922                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5924                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5925                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5926                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5927                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5928                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5929                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5930                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5932                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5933                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5934                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5936                ,Success
2023-03-17,Falcon 9,Vandenberg AFB,LEO,290.0,Starlink-5938                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5939,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5940                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5941,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5942                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5943                ,Failure
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5944                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5945                ,Failure
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5946                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5947                ,Failure
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5948                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5949                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5955,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5956                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5957                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5962                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5964,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5964                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5967,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5968                ,Success
2023-03-24,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-5969                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5972,Failure
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5974,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5976,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5979,Failure
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5980,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5981,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5984,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5988,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5991,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5992,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-5997,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6030                ,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-6033,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-6034,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-6035,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-6038,Success
2023-04-27,Falcon 9,Cape Canaveral,LEO,300.0,Starlink-6039,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6062                ,Failure
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6066                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6071                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6075                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6076                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6077                ,Failure
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6078                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6079                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6080                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6081                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6082                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6083                ,Failure
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6084                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6088                ,Failure
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6089                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6090                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6091                ,Failure
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6092                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6093                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6094                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6095                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6096                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6101                ,Failure
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6102,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6103                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6104                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6105                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6107                ,Failure
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6109                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6113                ,Failure
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6114                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6115                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6117,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6119                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6120                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6121                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6122                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6124                ,Success
2023-03-29,Falcon 9,Cape Canaveral,LEO,290.0,Starlink-6126                ,Success
2022-01-13,LauncherOne,Virgin Orbit,LEO,5.0,Steamsat-1,Success
2022-06-21,Nuri,Naro Space Center,LEO,10.0,STEP Cube Lab 2,Success
2023-01-03,Falcon 9,Cape Canaveral,LEO,10.0,Sternula-1,Success
2022-01-13,Falcon 9,Cape Canaveral,LEO,5.0,STORK-1,Success
2022-01-13,Falcon 9,Cape Canaveral,LEO,5.0,STORK-2,Success
2022-01-13,LauncherOne,Virgin Orbit,LEO,5.0,STORK-3,Success
2021-06-30,LauncherOne,Virgin Orbit,LEO,5.0,STORK-4,Success
2021-06-30,LauncherOne,Virgin Orbit,LEO,5.0,STORK-5,Success
2021-12-07,Atlas 5,Cape Canaveral,GEO,1000.0,STPSat-6,Success
2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,LEO,225.0,Strela 3 (Cosmos 2385),Success
2001-12-27,Tsyklon 3,Plesetsk Cosmodrome,LEO,225.0,Strela 3 (Cosmos 2386),Failure
